100054,100044,100055,0
100055,100045,100056,0
100056,100045,100059,0
100057,100046,100058,0
100058,100046,100059,0
100059,100047,100051,0
100060,100047,100052,0
100061,100047,100053,0
100062,100047,100054,0
100063,100047,100057,0
100064,100047,100060,0
100065,100047,100061,0
100066,100047,15019,0
100067,100047,15034,0
